Tenure,CityTier,WarehouseToHome,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,DaySinceLastOrder,CashbackAmount,Churn
3.384996643,1,29.75498993,1,2.230557421,3.769442579,3,4.230557421,1.769442579,5.691672262,1,20.23055742,0.230557421,2,123.2305574,1
1,1,30.80438655,1,3,4,4,3.934795517,1,3,0.934795517,18.19561345,1.065204483,1,149,1
1.181595728,1.909202136,13,1,4,4,4,5,1,6.272393591,1,22.90920214,2,3,146.2723936,1
1,3,12.36075026,0.18037513,3,4,4,3.18037513,2,3,0.81962487,14,1.18037513,1,153.6392497,1
14.66457405,1.223617301,14,0.88819135,2.223617301,4,2.223617301,3.88819135,1,3.11180865,0.11180865,14.66457405,6.440956748,7.11180865,149.335426,1
1,3,12,1,3,5,2,3,2,3,1,12,1.800780314,4,182,1
1.861120831,1.284184296,14.94316314,1,2,3.284184296,3,5,1.715815704,4.284184296,0.284184296,14.2841843,1.284184296,0,120.8525529,1
0.711031475,1.57793705,20.42206295,0,2.711031475,3.711031475,0.57793705,1.57793705,2,2.57793705,1,12.42206295,4.133094425,6.26618885,200.422063,1
1,1,14,0,3,4,4,3,1,5,1,14,3.131161793,8,158,1
0,3,16.53729028,0,2,5,3,3,1,1,0,16,0.39332067,0,124,1
2,1,11,1,3,4,3,5,1,7,0,17,0.455444675,0,121,1
1,1,16.52036071,0.840120237,3,5.680240473,4,1.319759527,1,8.360480947,0.159879763,14,1.159879763,4.639519053,158.8401202,1
0.308753336,2.382493328,11.30875334,1,2.308753336,4,2.617506672,3,2,2.308753336,1,11.92626001,1,3,157.6175067,1
1,1,7.167566539,1,4,5,4,5,2,8,0,14,1.167566539,8,149,1
2.069074554,1.620616964,30.62061696,0.689691518,3.379383036,4,3.379383036,5,2,3.241233928,0,14.31030848,1,3.069074554,164.9309254,1
0,3,21.50334513,0.496654869,2.503345131,3.993309739,2,3.013380522,1.503345131,6.496654869,0.496654869,14.50334513,1,2,153.4966549,1
1,2.796440562,16,0,3,5.592881123,4,3.796440562,1.592881123,3,0,14.40711888,2.796440562,3,152.7964406,1
17.69734617,3,8.478938466,1,3,4,2,2.260530767,2,5.739469233,0.260530767,16.47893847,1.260530767,3.2184077,175.6973462,1
0,3,22,0.645534356,3,3,0,3.708931287,1.354465644,3,0.354465644,15.48125951,0,0,183.4178626,1
1,1,22,1,4,4,4,3,0.844226739,3,0,13,2.155773261,3,151,1
12.82931742,3,9,0,3.452954654,6,5,2.905909309,0.905909309,3.452954654,0.452954654,17.08709117,3.735226728,10.90590931,318.4704535,1
1,1.174893004,16.9125535,1,3,4,3.087446502,2.825106996,2,3,0.912553498,12.174893,1,1.912553498,135.0874465,1
0,1,9.377363177,0.377363177,2,3,4,2.622636823,1.245273646,2,0.377363177,13.13208953,3.13208953,6.622636823,139.4905473,1
13.41351653,3,6.41351653,1,3,3.41351653,2,3,1.41351653,6.759450409,0.41351653,13.24054959,1.41351653,1,169.0675827,1
8.304452545,1,30.03981144,1,2,4.039811439,3,3,2,5.840754242,0.960188561,13.92037712,0,2.920377121,120.1194343,1
1,3,11.7260119,1,3,5,2,2.726011901,2,3,1,12.2739881,2.917916696,4.273988099,182.2739881,1
1.133051598,1,15.04435053,1,3.955649467,4,4,3.088701065,2,3.088701065,0,13.08870107,1.044350533,1,144.0443505,1
1,1.092734784,13.95363261,1,4,6,2,3,1.953632608,3.139102177,1,24.72179565,1.953632608,7.046367392,186.0463674,1
9.409308217,1.704654109,15.94301884,0.647672946,4,4,4,3,1.647672946,3.352327054,1,12,2,4.761635271,153.2953459,1
12.94827987,2.913799782,8.870699673,1,3,3.956899891,3,2.956899891,0,2.043100109,1,14.08620022,0.086200218,1.913799782,126.8275996,1
1,1,7.820905061,0.820905061,2.179094939,3.358189879,2.358189879,4.179094939,1,4.641810121,0.179094939,11.17909494,0.179094939,3.462715182,148.8209051,1
1,3,26,1,4,2.607782207,2,1.607782207,2,10,1,14,1.607782207,5,178,1
1,3,15,1,3,5,2,5,2,8,0,18,1.052220302,3,178,1
1,3,7.141199064,0.141199064,4,4,4,3.858800936,1.858800936,3.282398127,0.858800936,16.85880094,2,4.717601873,156.5764028,1
3.128357407,1.472968313,16.52703169,1,3.527031687,4.236484156,0.236484156,3,1,8,0,11.76351584,1.763515844,9.662155638,225.9459366,1
0,1,12,1,2,3,3,5,2,3,0,11,0.891317461,3,130,1
0,1.037484845,7.037484845,0.981257577,2.018742423,3,3.962515155,1.037484845,1.018742423,10,0.981257577,14,1.981257577,1.962515155,147.9625152,1
0.381616499,2.236767002,7.526465996,1,2.763232998,4.618383501,2.763232998,4.381616499,1.236767002,7,0,14.6183835,0.763232998,1.144849497,166.236767,1
12.67429638,1.449530922,7.899061844,1,3.775234539,4.550469078,0,3.224765461,2,10.77523454,1,15.12382731,2.348592767,2.348592767,180.1238273,1
1,2.342591083,25.34259108,1,3,3.027773248,4,4.657408917,1,2.342591083,0.342591083,18.34259108,1.657408917,1,152.9444535,1
1.861655614,1.744662246,19.88300663,1,2,3,0.372331123,3.744662246,0.744662246,5.39368214,1,12,2.60631786,9.60631786,236.7446622,1
8.271855237,1.384032169,27.03991958,0,4,4,1.615967831,4.192016085,1.192016085,5.615967831,0.192016085,22.61596783,3.615967831,6.831935661,213.4239517,1
3.292042039,1.292042039,10.31418917,1,2.853978981,3.853978981,1,1.584084077,1.146021019,7.831831846,0.146021019,12,10.41591592,7.168168154,245.6858108,1
6.814192419,1.123871721,29.75225656,0.93806414,2.562838484,3,3,3.06193586,1.06193586,3.876128279,1,22,0,0.123871721,131.9380641,1
0,3,24.67058911,1,2.917647278,1.329410888,2,1,1.917647278,8.835294556,1,13.08235272,0.082352722,3.835294556,153.0823527,1
0,1,12.11253106,0,2.422506212,3.88746894,3,2.11253106,1.77493788,2,1,17.77493788,0.88746894,0.22506212,129,1
11,3,34,0,4,2,2,3,2,6,1,13,1.62543345,4,189,1
16.57519537,2.616536422,9,0.191731789,3.191731789,5.616536422,5,1.766927155,0.808268211,3.766927155,0.191731789,15.61653642,3.616536422,9.041341056,323.1917318,1
1,1,17,1,3,4,3,3,2,3,1,12,1.930963063,2,135,1
0,2.665210958,16.46783123,0.334789042,2,3.334789042,3,1.334789042,2,2,0.665210958,13.33042192,1,1.330421916,124.0043671,1
20,1,29,0,3,3,0,1.686296875,0.313703125,2,0,12,9.745187501,6,203,1
0,1,19.83880591,0,2.072870936,2.906935966,3,3.728709356,0.728709356,2,0.635645322,14.72870936,1.093064034,9.550482746,125.093064,1
1,2.288084453,14.71191555,1,3.644042227,4.355957773,4,2.423831094,1.355957773,2.644042227,1,22.35595777,2,3,148,1
1,2.148506782,16,0,3,4.297013563,4,3.148506782,1.148506782,3,0,15.70298644,3,3,152.1485068,1
1,1.807065849,27.19293415,1,3,4.403532925,4,3.403532925,0.596467075,3,0.403532925,20.19293415,1.596467075,1,149,1
1.371232159,3,9.556848238,0.185616079,3,4.814383921,3.628767841,2.814383921,1.628767841,3.371232159,0,14.18561608,1,2.628767841,145.1856161,1
1,3,10.61787651,1,3,5.617876506,0,1,1,3,0.382123494,12,5.853629517,7.6,228.6178765,1
1.26453743,1,11.26453743,1,3.132268715,4,4,1.52907486,1.867731285,10.73546257,1,23.73546257,2,1.26453743,148.1322687,1
13.8033118,1.393376395,14.78675279,0.803311803,2.196688197,4.803311803,0,1,1.803311803,3,0,15.78675279,1,3.983440987,206.016559,1
1,1.762516695,27.47496661,0,3.762516695,4,4,3.762516695,1,2.949933221,1,12,1,4.287550084,146,1
0.700102407,1,11.80040963,0.700102407,3.400204814,2.299897593,3.400204814,4.400204814,1,2.400204814,1,21.10030722,1,1.299897593,141.2998976,1
1.714409859,3,13.21397535,0.642795071,3,4.642795071,2,4.285590141,1.285590141,7.285590141,0.357204929,18.35720493,1.357204929,2.285590141,177.6427951,1
0,1.798109031,14.60094548,1,2.600945485,3.399054515,2,5,1.399054515,5.798109031,0,17,0.399054515,5.004727423,153,1
9.433328471,1,6,1,3,3,3,1.303920138,0.696079862,3,1,16,0.607840277,0,123,1
0,1,10.34500079,1,3,5,3,1.362501985,2,2,1,18,0.362501985,0,123,1
17.70400939,1,9.880011741,0,3.823997652,5,0,1.704009392,1,3.232016437,0.176002348,16.6479953,1.176002348,4.4,226.6479953,1
4.46528442,1.408175322,23.81635064,0.204087661,2.795912339,3.204087661,3,4,1.204087661,2,0.204087661,13,0.795912339,0,121.7959123,1
7,1,10.1752326,1,2,3,3,5,0.530959252,5,0,12,1,2,124,1
8.004693608,3,14.00469361,1,2.800938722,3.800938722,0.398122557,1.597183835,2,2,0,16.39812256,3.199061278,7,195.6018774,1
0.180158648,1.360317295,30.54047594,1,3.180158648,4,0.360317295,4.279365409,1.819841352,2.180158648,0.180158648,12,1,9,185.9190481,1
1,1,23.78027377,0.109863114,3.109863114,4,4,3,1.890136886,3,0.890136886,13.89013689,3.780273773,7.450684431,149.2197262,1
1,1,35,1,3,3,2,5,0.116316032,8,1,19,0.116316032,0,167,1
7.285351686,3,13.28535169,1,2.657070337,3.657070337,0.685859326,2.028788988,2,2,0,16.68585933,3.342929663,7,195.3141407,1
1,1,23.31612988,0.683870125,3,4,4,3.683870125,1.316129875,3.683870125,1,14,2.948389625,4.580649375,149,1
1,2.949302791,14.05069721,1,3,4.025348604,4,1.101394417,1.025348604,2.974651396,1,22.0253486,2,3,148,1
11.30407502,1,6.619906223,1,3,3.309953112,3,2.309953112,0.619906223,4.239812446,1,15.69004689,1.380093777,0,122.3800938,1
1,2,9,1,3,5,4,1.683898688,2,3,0,13,1.683898688,1,151,1
0,1,11.63344451,0,3,4,3,5,2,2,1,15,0.944259146,0,126,1
1.780374477,1.609812762,13,1,4,4,4,5,0.609812762,7.170561715,1,22.60981276,2,3,147.1705617,1
10.22207084,1.759196184,26.96321526,0.240803816,2.759196184,3.240803816,3,3.759196184,1.240803816,2.20401908,1,11.72241145,0,3.759196184,120.7591962,1
16.90554206,1,32.16042173,1,3.613192758,4,3.226385516,2.547228968,2,3.386807242,0,18.16042173,0.613192758,1.773614484,147.9055421,1
0,1,15.03883838,0.080580812,2,3.080580812,3,5,2,6.161161625,0.919419188,11,0,3.677676751,126.9194192,1
10,1,28,0,4,4,2,4,1,6,0,23,3.705673498,7.511702049,214,1
1,1,12.89393171,0.297977235,3.297977235,5.297977235,4,3.595954471,0.702022765,3,1,14.10606829,1.297977235,8,148.1060683,1
1,1,7.179519001,1,3,4,4,1.179519001,1.089759501,10.7307215,0.910240499,15.2692785,2.820480999,2.910240499,172.640962,1
0,1,29,1,2,4,2,3,0.910826265,4,1,13,1,1,159,1
17,1,9,0,4,5,0,1,1,2,0,17,1.993952957,4.4,227,1
0.483860219,1,16.48386022,1,2.483860219,4.516139781,3,1.967720438,1.483860219,5.580698906,0.483860219,12.51613978,0.967720438,2.516139781,134.4838602,1
0.821845425,1.246494916,30.63025763,0.123247458,2.876752542,3,3.123247458,3.876752542,1.123247458,2,1,19,5.260515251,7.014020335,119.6302576,1
0,1.615358179,18.41539255,0,2,3.692320911,3,2.692320911,0.615358179,2,1,14,0,5.461604553,123.6923209,1
1,1.07394044,28.85211912,0,3.07394044,4,4,3.07394044,1,5.704238239,1,12,1,2.221821321,146,1
8.773627625,1.838305447,12.16169455,1,3,3,3,5,1.161694553,4.838305447,1,20.70644357,0,2.161694553,121.1616946,1
0,1,16,0,2,4,4,5,2,2,0,13,0.03416768,0,114,1
0,1,9.794205623,0.794205623,2,3,4,2.205794377,0.411588754,2,0.794205623,14.38261687,5.205794377,6.205794377,137.8231775,1
1,1.516867783,7,0,3.258433892,5,4,4.741566108,1.258433892,3,1,12,1.258433892,1.516867783,147.7415661,1
1,1,16.45332274,0.546677265,3.453322735,5,4,4.546677265,2,2.453322735,1,24.35996821,1.453322735,2.09335453,146.1867091,1
1,1,31,1,3.115521272,4.231042545,4,3.768957455,1.115521272,3,1,18.11552127,1.115521272,1,148.8844787,1
1.6,1,8.553993256,1,2.446006744,3,4,3.446006744,2,2,0,12.55399326,0.446006744,0,114,1
0.827647375,2.069118438,13.60367766,1,2.465440781,2.069118438,4,5,1,2,0.465440781,19.93088156,0.534559219,0,117.0691184,1
5.827251998,1.804542,6.390916001,0.804542,3.195458,3.609083999,0,4.804542,0.390916001,8.631793997,0,13.609084,2,6.390916001,203.827252,1
7.500262383,1,12.26859081,1,2.833770638,3,3,4.833770638,1.833770638,3.667541276,1,13.66754128,0.166229362,3,122.1662294,1
1,1.167021698,25.08351085,0.083510849,3.916489151,4.083510849,4,2.167021698,1.832978302,3,0.083510849,19.91648915,1.916489151,1,151.7494675,1
9,3,16,0,3,3,0,4,1,6,0,21,0.327838199,7,173,1
0,3,14,1,2,4,2,5,2,7,0,17,0.627917745,2,153,1
1.681234391,1,20.24017634,0,2.240176342,3,0,1.240176342,1.519647317,1.240176342,0.759823658,11.75982366,3.039294634,6.519647317,176.9607054,1
0.338823482,1.677646965,6.338823482,0.661176518,3,4.677646965,4,3,2,1.677646965,0.661176518,13.66117652,0.677646965,1.661176518,137.677647,1
4.904124893,1,12.04793755,1,4,4.952062447,4,5,1,8.047937553,0.047937553,18.19175021,2,1.095875107,146.1438127,1
1,3,31,1,3.262072231,3.048288924,4,3.951711076,2,3,0.262072231,17.21378331,2,1,136,1
0,2.194858485,18.24154245,0,2,3.402570757,3,2.402570757,1.597429243,2,1,14,0,4.012853787,123.4025708,1
0.119104839,2.761790321,8.880895161,0.880895161,2.238209679,3.761790321,0,2.238209679,0.238209679,2.119104839,0.880895161,11.11910484,2.880895161,7.119104839,202.5235806,1
1.099211817,1.950394092,13,1,4,4,4,5,1,6.148817725,1,22.95039409,1.049605908,3,146.1488177,1
15.22881192,1.514125384,14.74293731,1,2.742937308,4.485874616,2,3.742937308,0,4,0.257062692,15.48587462,6.200561155,6.714686539,172.4576238,1
1,2.069927332,9.465036334,1,3,4.465036334,4,3.604890997,0.534963666,2,0.465036334,12,1.534963666,2.069927332,154.5349637,1
10.1348927,3,15,1,3,4,0.453957079,1.453957079,1.546042921,2.680935618,0.226978539,15.77302146,2.773021461,6.319064382,195.3190644,1
0,3,30,1,2,1,4,5,2,2,0,17,0.256094813,0,111,1
1,1,31.08079197,1,3.919208031,4.919208031,4,1.080791969,2,3,1,25,2,1.080791969,149.3231679,1
0,3,15,1,2,4,2.57622988,5,2,8,0,23,0,3,134,1
1,3,13.3157348,0.6578674,3,4,4,3.6578674,2,3,0.3421326,14,1,1,152.6842652,1
13.80775366,3,15,1,3,4,1.923101464,2.961550732,0.076898536,4.884652196,0.961550732,15.03844927,1.923101464,4.115347804,193.1153478,1
0,1,8.889704866,1,2.555147567,3.444852433,4,1.889704866,1.444852433,6.555147567,0.555147567,14.3345573,0.444852433,2,137.8897049,1
1,2.021903199,18,0.5109516,3.4890484,4.467145201,2,3.4890484,0,8.532854799,0,14.4671452,2,2.021903199,172.4890484,1
1.296700255,1,8.296700255,0.648350128,3,2.945050383,1.296700255,4,1.351649872,4.593400511,0,11.64835013,1,5.703299745,174,1
0.909548473,3,27.18090305,0,3.819096946,5.819096946,1.819096946,3.180903054,0,4.728645419,0.909548473,12.09045153,1.819096946,3.633160689,171.1809031,1
0.68274658,2.137910967,15.43104452,0.568955483,2.431044517,3.431044517,4,4.568955483,1.431044517,2,0.431044517,21.5862671,0.568955483,0,118.4310445,1
1,2.524349174,25.76217459,0.762174587,3.237825413,4.762174587,4,3.286523762,0.475650826,3,0.762174587,19.23782541,1.237825413,1,149.7134762,1
1,3,25.43542016,0.811806718,4,2.376386563,2,1.752773127,2,9.435420155,0.811806718,14.37638656,1.188193282,4.623613437,178,1
1,1,14,0,3,4,4,3,0.341849042,3,1,17,1,3,154,1
1,1,17,1,3,4,3,3,2,3,1,12,1.566305669,2,135,1
1,1,18.15152823,0,4,4.848471774,4,4.545415323,1.696943549,3,1,15.3938871,2,1,150.8484718,1
0,1,12.54614037,1,2,4,3,4,1,2,0,15,0.636744648,0,126,1
0,3,6,0,3,4,3,3,1,7,1,19,0.206064867,2,128,1
0.940992323,2.881984645,15.94099232,1,3,4,3.940992323,1.118015355,1.881984645,2.881984645,0.059007677,14.17702303,0.940992323,0.940992323,135.8819846,1
1,1.753579254,17,1,3.623210373,4.376789627,0,3.753579254,1,9.130368881,0,14.26073776,3.130368881,8.849284149,226.1303689,1
1,1.258372713,7.516745425,1,3,5,4,3.483254575,1.258372713,3,0,15.22488186,2,1,151,1
1,1.194902688,22.41529194,1,3,4.194902688,4,4.194902688,1,4.389805376,1,14.38980538,2.194902688,2.610194624,148.8050973,1
0,1.154960351,26.46488105,0.845039649,2.845039649,3,0,3.309920702,0.154960351,4.929762107,0.154960351,12.46488105,1,0.309920702,198.3099207,1
1,1,26.81483999,0.604946662,3.395053338,4,4,2.604946662,1.395053338,3,0,20.60494666,2,1,150.18516,1
6.256317296,3,18.84620962,1,3,4.102526918,1,4.897473082,1.948736541,2.358844214,0.948736541,12.94873654,2.758989233,14.79494616,262.5386289,1
19.79437119,1.803752542,8.598123729,1,2.598123729,3.598123729,3.196247458,2.196247458,2,5.598123729,0,21.38311356,1.598123729,1.803752542,150.8037525,1
0,1,8.978731311,1,2.67375623,3,3,3,2,2.67375623,0.32624377,11.65248754,0.67375623,0.65248754,134.6737562,1
1,2.099299228,25.94684653,0,3,4.549649614,0,3.198598457,1.450350386,2.549649614,0.450350386,13.54964961,3.351051157,9.648948843,199.3510512,1
2.497926302,1,12.4979263,1,3.748963151,4,4,4.246889453,1.251036849,11.76140534,1,22.5020737,2,2.497926302,148.7489632,1
0,2.286035141,17.64301757,1,2.643017571,3.643017571,3,4.643017571,1,2,0.356982429,17.64301757,0.643017571,0,121.4279297,1
0,1,9.365255859,0.365255859,2,3,4,2.634744141,1.269488282,2,0.365255859,13.09576758,5.634744141,6.634744141,139.5389766,1
5.881481171,3,17.11851883,0.186419805,3,6,2,2.62716039,1.813580195,9.62716039,0.186419805,14.1864198,1,3.813580195,178.1864198,1
1,1,11.49873887,1,3.250630563,4,4,3.501261127,2,3,1,13.49873887,3.75189169,4.253152817,158.7493694,1
0.545695969,1.908608062,24,0,3.545695969,3.545695969,3.091391938,3.545695969,0.454304031,2.091391938,0.454304031,15.81721612,0.545695969,1.454304031,146.545696,1
1,1,23.20406439,0.795935611,3.204064389,4,4,4,0.795935611,3.795935611,0.795935611,14,1.795935611,2.591871223,148.5918712,1
0.708088827,3,13.58382235,0.708088827,3.708088827,5.12426648,2,3.583822347,1.291911173,4.540444133,1,18.41617765,0.708088827,6.540444133,185.5404441,1
13.79888697,1.251391291,13.70055652,0.748608709,2.251391291,3.251391291,3,2.497217417,1,9.245826126,0.748608709,11.74860871,0.251391291,5.743043543,124.2458261,1
0.965202471,1,32.10439259,1,3,3.517398764,3.482601236,4.482601236,2,1,0,11.96520247,0.517398764,3.517398764,136.9304049,1
3.351905679,2.567937119,29.05571704,0.21603144,3.78396856,2.432062881,0.78396856,3.78396856,1.78396856,6.648094321,1,16.13587424,2.259237728,2.512220083,257.8641258,1
1,1.065457619,9.96727119,1,3,4.96727119,4,2.098186429,0.03272881,2,0.96727119,12,1,1.065457619,154.0327288,1
0,1,16,0.71512502,2,3.28487498,4,3.56974996,2,2,0.71512502,11.56974996,1,0.71512502,111.1394999,1
15.8714045,3,30.17146067,1,2.957134833,3.042865167,0,5,1.957134833,6.914269665,1,13,0.085730335,1.914269665,204.2143258,1
1,1.854210091,15.42710505,0.427105045,3,4.572894955,4,2.718684864,2,3,0,13.42710505,1,1,137.1457899,1
1,1,12.6244983,1,4,4.524899659,4,3.950200681,1.524899659,4.900401363,0.524899659,12.95020068,2,3,165,1
0,1.204089568,34.48977608,0,2,4,2,3.102044784,2,1.897955216,0.102044784,22.10204478,3.102044784,8.204089568,145.1020448,1
1,1,10.52504934,0.52504934,3.52504934,4.52504934,3.05009868,3,1.52504934,4.625246701,0.47495066,18.42485198,1.47495066,3,165.424852,1
1,3,25.12183674,0.707278912,4,3.292721088,2,2.878163264,2,9.121836736,0.707278912,14.58544218,2,4.414557824,178,1
16.26086439,2.495654245,8,0.252172877,2,4.495654245,5,1.756518632,1.252172877,3.513037265,0.252172877,13.80521491,4.00869151,8.747827123,296.4869627,1
1.6,1,8.553273531,1,2.446726469,3,4,3.446726469,2,2,0,12.55327353,0,0,114,1
0,3,14,1,2,4,2,5,2,7,0,17,0.123449866,2,153,1
15.58803993,2.588039928,12.41196007,1,3.588039928,4.205980036,0,3.588039928,2,9.352159713,0.794019964,18.97009982,6.352159713,5.2232559,208.5880399,1
0,1,10.60245288,0.999056585,2.999056585,4.999056585,3,2.000943415,2,2,0.999056585,18.00188683,1,0.001886831,123.0028302,1
1,2.921469897,7,0,3,5,4,4.039265052,1.960734948,3,1,12,1.960734948,2.921469897,147.0392651,1
0,3,25,1,3,1.022716177,2,1.022716177,2,9,1,13,0.022716177,4,153,1
0.727061085,1.48470739,28.7576463,1,2.242353695,4,2,3,0.242353695,3.757646305,1,12.7576463,1,0.757646305,160.2117685,1
1,1,9.66331071,0.33668929,3,4.33668929,4,5,2,7.673378581,0.66331071,12,1.33668929,3.653242838,151.6633107,1
0.839099699,3,27.3218006,0,3.678199398,5.678199398,1.678199398,3.321800602,1,4.517299096,0.839099699,12.1609003,1,4.126302108,171.3218006,1
0.550660459,1.898679082,7.651981378,1,2.550660459,4.449339541,3.101320918,3.449339541,2,7.550660459,0,16.65198138,1.651981378,1.101320918,168.1013209,1
7.693711,1.306289,16.693711,0.8468555,3.693711,4.1531445,3.693711,3,2,3.918867001,0.8468555,12.1531445,1.8468555,3,153.8468555,1
1,1,12.91246575,0.271883563,3.271883563,4,4,3.543767125,1.271883563,4.456232875,1,13.45623287,6.359417813,8,158,1
5.60025141,1,26.80075423,0.39974859,2.079949718,2.20050282,3,3,1,5.79949718,1,11.39974859,0,1.39974859,123.7982401,1
14,3,7,1,3,4,2,3,2,5,1,15,1.731250589,1,172,1
1,1,8.539493246,0,3.769746623,4.230253377,4,5,0.769746623,3,1,12.76974662,1.769746623,1,146.4605068,1
3,1,13,1,4,4,4,5,0.024589632,9,1,22,2,3,149,1
4.970574688,3,6.85287344,0,2,4,3,3.57356328,2,2,0.57356328,11.85287344,1,2,121.1471266,1
1,1,9.658358887,1,4,4,4,3.633435549,0,7.341641113,0.341641113,14,2.341641113,3,163.9750767,1
0,1.351535443,27.05460633,0.648464557,2.648464557,3,0,3.703070886,1,6.109212659,0.351535443,13.05460633,1,0.703070886,198.7030709,1
6.342203546,3,18.79467787,1,3,4.136881418,1,4.863118582,1.931559291,2.479084965,0.931559291,12.93155929,2.745247433,14.72623716,262.3840336,1
9.897397318,3,33,0,3.102602682,1.307808045,2,3.205205363,1.794794637,4.897397318,0.897397318,12.30780805,1,2.794794637,164.4104107,1
0,1,10,1,2,3,4,1.119381011,0.880618989,2,1,15,4.119381011,6,137,1
8.93772573,1.655685676,8.983528514,1,2,3,2.672157162,4.016471486,0.672157162,6.016471486,0.672157162,14,0,1.344314324,120.3278428,1
1,1.368509239,13.55276386,1,3.815745381,2.368509239,4,5,1,3,0.815745381,21.63149076,1.184254619,1,141.3685092,1
5.038924951,3,7.194624757,0,2,4,3,3.402687622,2,2,0.402687622,12.19462476,1,2,120.8053752,1
0,3,16.14472525,0.39363552,2,4.60636448,3,3.39363552,0.60636448,1.39363552,0.39363552,16.78727104,0,0,124,1
0.473435659,2.053128681,9,0.473435659,3.473435659,3.946871319,2.946871319,3,2,9.053128681,0.473435659,14.94687132,1,0.473435659,146,1
1,3,12,1,3,5,2,3,2,3,1,12,1.145452607,4,182,1
14.65999561,1.680008772,12.63998246,1,2.340004386,4.340004386,2.680008772,3.659995614,0.340004386,3,0.340004386,15,5.29997807,5.639982456,150.0200132,1
1,3,20,0.130350315,3.130350315,4.130350315,2,4.130350315,1.869649685,7,0.130350315,12.26070063,1.130350315,1.26070063,183.3910509,1
